"Hospital_CityCod","Hospital_City","Hospital_State","Hospital_CityLat","Hospital_CityLon","Hospital_CityAlt","Hospital_CityArea"
171360,"Monte do Carmo","Tocantins",-10.76354,-48.11042,305,3616.674
171370,"Monte Santo do Tocantins","Tocantins",-10.00559,-48.99089,296,1091.553
171380,"Palmeiras do Tocantins","Tocantins",-6.61186,-47.55868,176,747.898
171395,"Muricilandia","Tocantins",-7.13852,-48.60675,183,1186.647
171420,"Natividade","Tocantins",-11.70536,-47.72726,336,3240.715
171430,"Nazare","Tocantins",-6.37256,-47.66698,210,395.907
171488,"Nova Olinda","Tocantins",-7.63331,-48.42481,252,1566.184
171500,"Nova Rosalandia","Tocantins",-10.56687,-48.90618,263,516.308
171510,"Novo Acordo","Tocantins",-9.96849,-47.66815,226,2674.682
171515,"Novo Alegre","Tocantins",-12.90994,-46.5773,514,200.105
171525,"Novo Jardim","Tocantins",-11.81588,-46.63079,641,1309.665
171550,"Oliveira de Fatima","Tocantins",-10.70836,-48.9074,304,205.85
171570,"Palmeirante","Tocantins",-7.85756,-47.93425,168,2640.816
171575,"Palmeiropolis","Tocantins",-13.03989,-48.41341,455,1703.944
171610,"Paraiso do Tocantins","Tocantins",-10.17122,-48.88663,399,1268.06
171620,"Parana","Tocantins",-12.62048,-47.88408,270,11260.216
171630,"Pau D'Arco","Tocantins",-7.54,-49.36331,162,1377.406
171650,"Pedro Afonso","Tocantins",-8.96445,-48.17756,182,2010.902
171660,"Peixe","Tocantins",-12.02977,-48.53781,246,5291.208
171665,"Pequizeiro","Tocantins",-8.59334,-48.93518,293,1209.8
171670,"Colmeia","Tocantins",-8.72937,-48.75707,386,990.72
171700,"Pindorama do Tocantins","Tocantins",-11.1382,-47.57569,437,1559.086
171720,"Piraque","Tocantins",-6.76978,-48.29371,195,1367.613
171750,"Pium","Tocantins",-10.44093,-49.16666,268,10013.794
171780,"Ponte Alta do Bom Jesus","Tocantins",-12.08781,-46.46959,519,1806.141
171790,"Ponte Alta do Tocantins","Tocantins",-10.74067,-47.54118,316,6491.125
171800,"Porto Alegre do Tocantins","Tocantins",-11.60726,-47.04743,382,501.862
171820,"Porto Nacional","Tocantins",-10.70857,-48.41215,234,4449.917
171830,"Praia Norte","Tocantins",-5.39671,-47.81473,129,289.054
171840,"Presidente Kennedy","Tocantins",-8.52996,-48.50433,275,770.423
171845,"Pugmil","Tocantins",-10.42431,-48.89422,296,401.834
171850,"Recursolandia","Tocantins",-8.73536,-47.23804,334,2216.663
171855,"Riachinho","Tocantins",-6.44221,-48.14105,159,517.478
171865,"Rio da Conceicao","Tocantins",-11.40494,-46.8804,519,787.116
171870,"Rio dos Bois","Tocantins",-9.34374,-48.53305,208,845.065
171875,"Rio Sono","Tocantins",-9.34779,-47.89994,203,6354.367
171880,"Sampaio","Tocantins",-5.3493,-47.87579,125,222.29
171884,"Sandolandia","Tocantins",-12.5416,-49.93339,250,3528.621
171886,"Santa Fe do Araguaia","Tocantins",-7.14994,-48.69394,180,1678.091
171888,"Santa Maria do Tocantins","Tocantins",-8.77498,-47.74527,319,1410.457
171889,"Santa Rita do Tocantins","Tocantins",-10.86646,-48.90929,291,3274.947
171890,"Santa Rosa do Tocantins","Tocantins",-11.4514,-48.11995,291,1796.257
171900,"Santa Tereza do Tocantins","Tocantins",-10.28236,-47.80629,275,539.912
172000,"Santa Terezinha do Tocantins","Tocantins",-6.437,-47.68429,257,269.677
172010,"Sao Bento do Tocantins","Tocantins",-6.045,-47.91939,218,1105.901
172015,"Sao Felix do Tocantins","Tocantins",-10.17329,-46.65498,416,1908.678
172020,"Sao Miguel do Tocantins","Tocantins",-5.55382,-47.573,158,398.82
172025,"Sao Salvador do Tocantins","Tocantins",-12.74743,-48.23208,273,1422.032
172030,"Sao Sebastiao do Tocantins","Tocantins",-5.25896,-48.20383,116,287.275
172049,"Sao Valerio","Tocantins",-11.97307,-48.23295,310,2519.585
172065,"Silvanopolis","Tocantins",-11.14986,-48.17982,266,1258.831
172080,"Sitio Novo do Tocantins","Tocantins",-5.60473,-47.63742,192,324.106
172085,"Sucupira","Tocantins",-11.98622,-48.91113,289,1025.519
172090,"Taguatinga","Tocantins",-12.39614,-46.43873,619,2437.399
172093,"Taipas do Tocantins","Tocantins",-12.19284,-46.98457,407,1116.202
172097,"Talisma","Tocantins",-12.78754,-49.09112,297,2156.902
172100,"Palmas","Tocantins",-10.16325,-48.35104,234,2218.943
172110,"Tocantinia","Tocantins",-9.55815,-48.37588,192,2601.603
172120,"Tocantinopolis","Tocantins",-6.32563,-47.42741,172,1077.073
172125,"Tupirama","Tocantins",-8.98057,-48.20668,212,712.206
172130,"Tupiratins","Tocantins",-8.39553,-48.123,177,895.308
172208,"Wanderlandia","Tocantins",-6.85013,-47.95627,267,1373.061
172210,"Xambioa","Tocantins",-6.41189,-48.5316,150,1186.428
200010,"Fernando de Noronha (transf. p/PE)","Pernambuco",NA,NA,NA,NA
210000,"Unknown","Maranhao",NA,NA,NA,NA
210005,"Acailandia","Maranhao",-4.95138,-47.50666,229,5806.44
210010,"Afonso Cunha","Maranhao",-4.13502,-43.32087,67,371.338
210015,"\u00c1gua Doce do Maranhao","Maranhao",-2.84028,-42.11555,10,443.267
210020,"Alcantara","Maranhao",-2.40328,-44.41701,30,1457.916
210030,"Aldeias Altas","Maranhao",-4.63078,-43.46873,80,1942.114
210040,"Altamira do Maranhao","Maranhao",-4.16227,-45.46468,55,721.508
210043,"Alto Alegre do Maranhao","Maranhao",-4.20723,-44.44825,57,383.305
210047,"Alto Alegre do Pindare","Maranhao",-3.66517,-45.84208,18,1932.289
210050,"Alto Parnaiba","Maranhao",-9.10837,-45.92734,276,11132.176
210055,"Amapa do Maranhao","Maranhao",-1.68092,-46.00918,59,502.402
210060,"Amarante do Maranhao","Maranhao",-5.55766,-46.75064,251,7438.194
210070,"Anajatuba","Maranhao",-3.25755,-44.62067,7,1011.129
210080,"Anapurus","Maranhao",-3.66703,-43.10579,95,608.296
210083,"Apicum-Acu","Maranhao",-1.53059,-45.07665,11,488.806
210087,"Araguana","Maranhao",-2.94913,-45.66879,19,805.194
210090,"Araioses","Maranhao",-2.88926,-41.89914,0,1782.6
210095,"Arame","Maranhao",-4.88608,-46.01364,129,2976.038
210100,"Arari","Maranhao",-3.45917,-44.77883,8,1100.275
210110,"Axixa","Maranhao",-2.8378,-44.05459,18,203.153
210120,"Bacabal","Maranhao",-4.23152,-44.78156,25,1683.074
210125,"Bacabeira","Maranhao",-2.98582,-44.31542,38,615.589
210130,"Bacuri","Maranhao",-1.72405,-45.13735,24,823.723
210135,"Bacurituba","Maranhao",-2.71087,-44.73574,5,674.512
210140,"Balsas","Maranhao",-7.53117,-46.03899,256,13141.733
210150,"Barao de Graja\u00fa","Maranhao",-6.75896,-43.02645,110,2208.314
210160,"Barra do Corda","Maranhao",-5.50834,-45.23901,153,5190.339
210170,"Barreirinhas","Maranhao",-2.75009,-42.8278,5,3024.019
210173,"Belagua","Maranhao",-3.15677,-43.51006,65,569.428
210177,"Bela Vista do Maranhao","Maranhao",-3.73773,-45.24825,37,147.955
210180,"Benedito Leite","Maranhao",-7.2188,-44.55986,219,1781.734
210190,"Bequimao","Maranhao",-2.46206,-44.78573,3,797.716
210193,"Bernardo do Mearim","Maranhao",-4.63029,-44.76432,52,248.686
210197,"Boa Vista do Gurupi","Maranhao",-1.7933,-46.29871,18,403.46
210200,"Bom Jardim","Maranhao",-3.54416,-45.60189,39,6590.53
210203,"Bom Jesus das Selvas","Maranhao",-4.48997,-46.85324,207,2679.098
210207,"Bom Lugar","Maranhao",-4.37551,-45.03111,41,445.476
210210,"Brejo","Maranhao",-3.67918,-42.75085,53,1074.628
210215,"Brejo de Areia","Maranhao",-4.33063,-45.5821,85,362.464
210220,"Buriti","Maranhao",-3.94557,-42.92511,55,1473.96
210230,"Buriti Bravo","Maranhao",-5.83529,-43.83562,219,1582.552
210232,"Buriticupu","Maranhao",-4.32595,-46.4515,173,2545.44
210235,"Buritirana","Maranhao",-5.58892,-47.01723,230,818.424
210237,"Cachoeira Grande","Maranhao",-2.93192,-44.05969,9,705.645
210240,"Cajapio","Maranhao",-2.88288,-44.67338,5,908.729
210250,"Cajari","Maranhao",-3.32387,-45.00797,5,662.066
210255,"Campestre do Maranhao","Maranhao",-6.16472,-47.36763,166,615.384
210260,"Candido Mendes","Maranhao",-1.45389,-45.73727,14,1640.756
210270,"Cantanhede","Maranhao",-3.62836,-44.38182,23,773.01
210275,"Capinzal do Norte","Maranhao",-4.72125,-44.33044,127,590.529
210280,"Carolina","Maranhao",-7.33078,-47.47009,180,6441.603
210290,"Carutapera","Maranhao",-1.2006,-46.02315,9,1232.08
210300,"Caxias","Maranhao",-4.86167,-43.35854,77,5196.771
210310,"Cedral","Maranhao",-1.99792,-44.53079,20,283.186
210312,"Central do Maranhao","Maranhao",-2.19131,-44.83184,35,319.053
210315,"Centro do Guilherme","Maranhao",-2.45699,-46.03996,50,1167.848
210317,"Centro Novo do Maranhao","Maranhao",-2.14429,-46.12841,86,8369.793
210320,"Chapadinha","Maranhao",-3.74002,-43.36112,106,3247.383
210325,"Cidelandia","Maranhao",-5.17742,-47.78423,178,1464.034
210330,"Codo","Maranhao",-4.45134,-43.88608,44,4361.341
210340,"Coelho Neto","Maranhao",-4.25474,-43.01401,56,975.549
210350,"Colinas","Maranhao",-6.02737,-44.24978,146,1980.552
210355,"Conceicao do Lago-Acu","Maranhao",-3.84112,-44.90302,9,733.229
210360,"Coroata","Maranhao",-4.12898,-44.1256,37,2263.778
210370,"Cururupu","Maranhao",-1.82552,-44.86776,17,1093.062
210375,"Davinopolis","Maranhao",-5.53446,-47.405,147,335.776
210380,"Dom Pedro","Maranhao",-5.03845,-44.44001,138,358.493
210390,"Duque Bacelar","Maranhao",-4.14782,-42.94418,50,317.921
210400,"Esperantinopolis","Maranhao",-4.8703,-44.88607,115,452.439
210405,"Estreito","Maranhao",-6.56808,-47.44788,150,2718.978
210407,"Feira Nova do Maranhao","Maranhao",-6.96314,-46.68736,335,1473.415
210408,"Fernando Falcao","Maranhao",-6.15498,-44.91071,237,5086.584
210409,"Formosa da Serra Negra","Maranhao",-6.4353,-46.18636,273,3690.611
210410,"Fortaleza dos Nogueiras","Maranhao",-6.96593,-46.18556,448,1854.01
210420,"Fortuna","Maranhao",-5.73622,-44.16063,218,694.997
210430,"Godofredo Viana","Maranhao",-1.4098,-45.77175,19,667.325
210440,"Goncalves Dias","Maranhao",-5.14396,-44.30591,149,883.589
210450,"Governador Archer","Maranhao",-5.02539,-44.27576,133,445.856
210455,"Governador Edison Lobao","Maranhao",-5.74741,-47.36894,204,615.852
210460,"Governador Eugenio Barros","Maranhao",-5.32249,-44.24696,136,816.992
210462,"Governador Luiz Rocha","Maranhao",-5.47286,-44.07089,122,373.164
210465,"Governador Newton Bello","Maranhao",-3.4297,-45.6745,50,1144.069
210467,"Governador Nunes Freire","Maranhao",-2.13496,-45.88148,42,1037.13
210470,"Graca Aranha","Maranhao",-5.40482,-44.33579,198,271.444
210480,"Graja\u00fa","Maranhao",-5.81855,-46.1424,151,8863.571
210490,"Guimaraes","Maranhao",-2.13508,-44.59775,5,595.382
210500,"Humberto de Campos","Maranhao",-2.59122,-43.46509,10,2131.247
210510,"Icatu","Maranhao",-2.77483,-44.06585,7,1448.778
210515,"Igarape do Meio","Maranhao",-3.63671,-45.18333,23,368.685
210520,"Igarape Grande","Maranhao",-4.66085,-44.8674,40,374.248
210530,"Imperatriz","Maranhao",-5.52652,-47.47981,131,1368.987
210535,"Itaipava do Graja\u00fa","Maranhao",-5.14458,-45.79268,107,1045.403
210540,"Itapecuru Mirim","Maranhao",-3.39905,-44.35426,22,1471.438
210542,"Itinga do Maranhao","Maranhao",-4.455,-47.52791,167,3581.716
210545,"Jatoba","Maranhao",-5.81967,-44.21991,191,591.384
210547,"Jenipapo dos Vieiras","Maranhao",-5.36942,-45.63338,173,1962.898
210550,"Joao Lisboa","Maranhao",-5.45366,-47.40504,177,1135.211
210560,"Joselandia","Maranhao",-4.97269,-44.69915,127,703.513
210565,"Junco do Maranhao","Maranhao",-1.87461,-46.07073,54,555.088
210570,"Lago da Pedra","Maranhao",-4.56474,-45.12589,76,1240.446
210580,"Lago do Junco","Maranhao",-4.60764,-45.05134,73,328.525
210590,"Lago Verde","Maranhao",-4.03871,-44.93764,27,623.237
210592,"Lagoa do Mato","Maranhao",-6.04528,-43.52756,220,1512.985
210594,"Lago dos Rodrigues","Maranhao",-4.61238,-44.97644,62,220.776
210596,"Lagoa Grande do Maranhao","Maranhao",-4.99312,-45.39061,179,937.714
210598,"Lajeado Novo","Maranhao",-6.19161,-47.03245,177,1047.733
210600,"Lima Campos","Maranhao",-4.51705,-44.46934,60,321.932
210610,"Loreto","Maranhao",-7.09445,-45.13924,211,3596.84
210620,"Luis Domingues","Maranhao",-1.32546,-45.89533,10,464.06
210630,"Magalhaes de Almeida","Maranhao",-3.39667,-42.20151,17,433.15
210632,"Maracacume","Maranhao",-2.05616,-45.95864,27,635.824
210635,"Maraja do Sena","Maranhao",-4.62031,-45.45724,108,1402.594
210637,"Maranhaozinho","Maranhao",-2.23562,-45.85561,57,760.947
210640,"Mata Roma","Maranhao",-3.61905,-43.12039,88,548.414
210650,"Matinha","Maranhao",-3.0984,-45.03643,22,408.727
210660,"Matoes","Maranhao",-5.52247,-43.20121,187,2107.403
210663,"Matoes do Norte","Maranhao",-3.62752,-44.55024,35,794.651
210667,"Milagres do Maranhao","Maranhao",-3.58221,-42.61075,27,634.737
210670,"Mirador","Maranhao",-6.37757,-44.36261,187,8521.084
210675,"Miranda do Norte","Maranhao",-3.56264,-44.58428,67,341.107
210680,"Mirinzal","Maranhao",-2.06422,-44.78576,14,687.748
210690,"Moncao","Maranhao",-3.49393,-45.24758,11,1271.505
210700,"Montes Altos","Maranhao",-5.82856,-47.07044,250,1488.336
210710,"Morros","Maranhao",-2.86148,-44.04454,22,1715.176
210720,"Nina Rodrigues","Maranhao",-3.46246,-43.90448,17,572.507
210725,"Nova Colinas","Maranhao",-7.12057,-46.25933,406,743.106
210730,"Nova Iorque","Maranhao",-6.7332,-44.04863,202,976.864
210735,"Nova Olinda do Maranhao","Maranhao",-2.79989,-45.70454,35,2452.615
210740,"Olho d'\u00c1gua das Cunhas","Maranhao",-4.13728,-45.11958,43,695.333
210745,"Olinda Nova do Maranhao","Maranhao",-2.99748,-45.00324,16,197.636
210750,"Paco do Lumiar","Maranhao",-2.52806,-44.09869,33,122.828
210760,"Palmeirandia","Maranhao",-2.64777,-44.90446,14,532.164
210770,"Paraibano","Maranhao",-6.43183,-43.98576,286,530.52
210780,"Parnarama","Maranhao",-5.68447,-43.0904,83,3240.492
210790,"Passagem Franca","Maranhao",-6.17399,-43.78175,219,1358.327
210800,"Pastos Bons","Maranhao",-6.60403,-44.0886,308,1635.295
210805,"Paulino Neves","Maranhao",-2.71821,-42.54542,3,979.178
210810,"Paulo Ramos","Maranhao",-4.44796,-45.23998,71,1098.497
210820,"Pedreiras","Maranhao",-4.56935,-44.60373,33,261.723
210825,"Pedro do Rosario","Maranhao",-2.96811,-45.34645,30,1749.885
210830,"Penalva","Maranhao",-3.29323,-45.17646,18,768.714
210840,"Peri Mirim","Maranhao",-2.57305,-44.85029,5,398.72
210845,"Peritoro","Maranhao",-4.37023,-44.32585,58,824.722
210850,"Pindare-Mirim","Maranhao",-3.6055,-45.34687,8,273.526
210860,"Pinheiro","Maranhao",-2.52274,-45.08393,8,1512.965
210870,"Pio XII","Maranhao",-3.88759,-45.16996,36,545.14
210880,"Pirapemas","Maranhao",-3.72533,-44.22828,37,688.761
210890,"Pocao de Pedras","Maranhao",-4.75003,-44.95155,58,990.413
210900,"Porto Franco","Maranhao",-6.35418,-47.38216,188,1417.493
210905,"Porto Rico do Maranhao","Maranhao",-1.85722,-44.58375,2,218.831
210910,"Presidente Dutra","Maranhao",-5.28237,-44.49292,106,771.574
210920,"Presidente Juscelino","Maranhao",-2.92823,-44.07678,51,354.696
210923,"Presidente Medici","Maranhao",-2.38366,-45.82071,36,437.687
210927,"Presidente Sarney","Maranhao",-2.59553,-45.3713,25,724.154
210930,"Presidente Vargas","Maranhao",-3.40201,-44.0334,39,459.36
210940,"Primeira Cruz","Maranhao",-2.51058,-43.44244,2,1367.676
210945,"Raposa","Maranhao",-2.41507,-44.10252,1,66.28
210950,"Riachao","Maranhao",-7.36457,-46.62335,394,6373.017
210955,"Ribamar Fiquene","Maranhao",-5.93382,-47.38348,155,750.553
210960,"Rosario","Maranhao",-2.94154,-44.24752,18,685.036
210970,"Sambaiba","Maranhao",-7.13835,-45.3442,204,2478.696
210975,"Santa Filomena do Maranhao","Maranhao",-5.49977,-44.56371,160,623.214
210980,"Santa Helena","Maranhao",-2.23453,-45.30516,10,2194.855
210990,"Santa Ines","Maranhao",-3.65857,-45.37827,30,600.479
211000,"Santa Luzia","Maranhao",-3.96839,-45.66501,44,5462.955
211003,"Santa Luzia do Parua","Maranhao",-2.54616,-45.77646,45,1010.483
211010,"Santa Quiteria do Maranhao","Maranhao",-3.49849,-42.56287,30,1434.898
211020,"Santa Rita","Maranhao",-3.13412,-44.31995,22,706.385
211023,"Santana do Maranhao","Maranhao",-3.11307,-42.40077,33,932.016
211027,"Santo Amaro do Maranhao","Maranhao",-2.50272,-43.25528,7,1601.18
211030,"Santo Antonio dos Lopes","Maranhao",-4.87382,-44.36145,122,770.923
211040,"Sao Benedito do Rio Preto","Maranhao",-3.33277,-43.52999,35,931.481
211050,"Sao Bento","Maranhao",-2.69701,-44.82835,8,459.07
211060,"Sao Bernardo","Maranhao",-3.36544,-42.42301,42,1006.919
211065,"Sao Domingos do Azeitao","Maranhao",-6.80443,-44.65042,308,960.929
211070,"Sao Domingos do Maranhao","Maranhao",-5.56564,-44.39288,184,1151.978
211080,"Sao Felix de Balsas","Maranhao",-7.08469,-44.81145,189,2032.364
211085,"Sao Francisco do Brejao","Maranhao",-5.1302,-47.39114,261,745.606
211090,"Sao Francisco do Maranhao","Maranhao",-6.2528,-42.86532,103,2280.214
211100,"Sao Joao Batista","Maranhao",-2.95333,-44.81176,16,690.683
211102,"Sao Joao do Car\u00fa","Maranhao",-3.5608,-46.25493,54,908.077
211105,"Sao Joao do Paraiso","Maranhao",-6.46622,-47.05061,292,2053.843
211107,"Sao Joao do Soter","Maranhao",-5.11574,-43.81818,119,1438.067
211110,"Sao Joao dos Patos","Maranhao",-6.49821,-43.70291,338,1482.66
211120,"Sao Jose de Ribamar","Maranhao",-2.55586,-44.05755,33,388.371
211125,"Sao Jose dos Basilios","Maranhao",-5.04869,-44.58245,77,353.232
211130,"Sao Luis","Maranhao",-2.53189,-44.29792,30,834.785
211140,"Sao Luis Gonzaga do Maranhao","Maranhao",-4.37392,-44.66271,33,909.163
211150,"Sao Mateus do Maranhao","Maranhao",-4.03455,-44.46856,49,783.224
211153,"Sao Pedro da \u00c1gua Branca","Maranhao",-5.08891,-48.42362,159,720.452
211157,"Sao Pedro dos Crentes","Maranhao",-6.82856,-46.53258,338,979.631
211160,"Sao Raimundo das Mangabeiras","Maranhao",-7.02696,-45.48483,219,3521.525
211163,"Sao Raimundo do Doca Bezerra","Maranhao",-5.10318,-45.08416,121,419.352
211167,"Sao Roberto","Maranhao",-5.01737,-44.9919,88,227.463
211170,"Sao Vicente Ferrer","Maranhao",-2.89073,-44.8869,4,390.845
211172,"Satubinha","Maranhao",-4.03574,-45.23363,56,441.811
211174,"Senador Alexandre Costa","Maranhao",-5.26108,-44.0563,118,426.437
211176,"Senador La Rocque","Maranhao",-5.44183,-47.28919,164,738.548
211178,"Serrano do Maranhao","Maranhao",-1.85265,-45.11464,26,1165.86
211180,"Sitio Novo","Maranhao",-5.87063,-46.69498,259,3114.871
211190,"Sucupira do Norte","Maranhao",-6.47828,-44.1886,478,1074.466
211195,"Sucupira do Riachao","Maranhao",-6.42011,-43.54585,299,863.909
211200,"Tasso Fragoso","Maranhao",-8.47983,-45.74412,240,4382.975
211210,"Timbiras","Maranhao",-4.25384,-43.93843,37,1486.587
211220,"Timon","Maranhao",-5.10068,-42.83373,79,1764.61
211223,"Trizidela do Vale","Maranhao",-4.57013,-44.61069,28,262.42
211227,"Tufilandia","Maranhao",-3.6764,-45.63392,36,271.01
211230,"Tuntum","Maranhao",-5.24966,-44.64901,109,3369.123
211240,"Turiacu","Maranhao",-1.66902,-45.36915,14,2578.497
211245,"Turilandia","Maranhao",-2.22883,-45.30677,6,1511.857
211250,"Tutoia","Maranhao",-2.76355,-42.27685,4,1651.656
211260,"Urbano Santos","Maranhao",-3.20841,-43.40425,42,1708.294
211270,"Vargem Grande","Maranhao",-3.5419,-43.91666,38,1957.751
211280,"Viana","Maranhao",-3.21456,-45.00131,11,1168.443
211285,"Vila Nova dos Martirios","Maranhao",-5.18351,-48.13893,124,1188.781
211290,"Vitoria do Mearim","Maranhao",-3.48205,-44.86957,8,716.719
211300,"Vitorino Freire","Maranhao",-4.29119,-45.24419,72,1193.385
211400,"Ze Doca","Maranhao",-3.27548,-45.6577,36,2140.112
220000,"Unknown","Piaui",NA,NA,NA,NA
220005,"Acaua","Piaui",-8.22079,-41.08364,372,1279.586
220010,"Agricolandia","Piaui",-5.7955,-42.65918,260,112.425
220020,"\u00c1gua Branca","Piaui",-5.89327,-42.63513,245,97.041
220025,"Alagoinha do Piaui","Piaui",-7.00818,-40.93463,279,532.981
220027,"Alegrete do Piaui","Piaui",-7.24535,-40.85786,411,281.364
220030,"Alto Longa","Piaui",-5.25099,-42.21032,140,1737.836
220040,"Altos","Piaui",-5.03655,-42.46095,190,957.655
220045,"Alvorada do Gurgueia","Piaui",-8.44396,-43.86307,269,2131.922
220050,"Amarante","Piaui",-6.24661,-42.85369,100,1155.203
220060,"Angical do Piaui","Piaui",-6.08724,-42.74387,192,223.435
220070,"Anisio de Abreu","Piaui",-9.17492,-43.03485,434,337.877
220080,"Antonio Almeida","Piaui",-7.21936,-44.19654,252,645.745
220090,"Aroazes","Piaui",-6.11285,-41.79745,210,821.663
220095,"Aroeiras do Itaim","Piaui",-7.27875,-41.5632,186,257.162
220100,"Arraial","Piaui",-6.65083,-42.53657,145,682.76
220105,"Assuncao do Piaui","Piaui",-5.86491,-41.05083,475,1690.701
220110,"Avelino Lopes","Piaui",-10.13475,-43.94151,433,1305.522
220115,"Baixa Grande do Ribeiro","Piaui",-7.85335,-45.21282,348,7808.907
220117,"Barra D'Alcantara","Piaui",-6.51887,-42.105,305,263.382
220120,"Barras","Piaui",-4.24309,-42.29534,87,1719.798
220130,"Barreiras do Piaui","Piaui",-9.92125,-45.47779,405,2028.303
220140,"Barro Duro","Piaui",-5.81236,-42.51338,199,159.429
220150,"Batalha","Piaui",-4.02041,-42.07522,130,1588.901
220155,"Bela Vista do Piaui","Piaui",-7.97219,-41.87138,326,499.393
220157,"Belem do Piaui","Piaui",-7.37014,-40.9703,343,243.531
220160,"Beneditinos","Piaui",-5.4476,-42.37062,124,788.584
220170,"Bertolinia","Piaui",-7.62862,-43.95439,291,1225.336
220173,"Betania do Piaui","Piaui",-8.14567,-40.79662,480,580.913
